name,essround,edition,proddate,idno,cntry,stflife,happy,sclmeet,rlgdgr,alcfreq,gndr,agea,eduyrs,hinctnta
ESS7e01,7,1.0,28.10.2015,2406,SE,8,8,6,6,3,1,38,20,10
ESS7e01,7,1.0,28.10.2015,2407,SE,9,9,4,0,3,1,38,11,9
ESS7e01,7,1.0,28.10.2015,2408,SE,10,9,7,2,2,2,38,17,10
ESS7e01,7,1.0,28.10.2015,2412,SE,5,5,6,0,6,2,38,12,6
ESS7e01,7,1.0,28.10.2015,2414,SE,8,7,7,0,3,2,38,14,88
ESS7e01,7,1.0,28.10.2015,2415,SE,8,9,7,0,3,1,38,24,77
ESS7e01,7,1.0,28.10.2015,2422,SE,8,8,6,0,5,1,38,11,8
ESS7e01,7,1.0,28.10.2015,2423,SE,7,7,6,5,2,1,38,12,10
ESS7e01,7,1.0,28.10.2015,2429,SE,7,8,7,1,2,1,38,14,10
ESS7e01,7,1.0,28.10.2015,2431,SE,8,8,4,2,3,1,38,13,1
ESS7e01,7,1.0,28.10.2015,2432,SE,7,9,5,6,6,2,38,18,6
ESS7e01,7,1.0,28.10.2015,2433,SE,6,6,7,9,7,2,38,13,7
ESS7e01,7,1.0,28.10.2015,2435,SE,7,8,6,3,6,1,38,17,6
ESS7e01,7,1.0,28.10.2015,2437,SE,7,7,7,6,5,2,38,14,9
ESS7e01,7,1.0,28.10.2015,2438,SE,8,8,7,5,6,2,38,15,7
ESS7e01,7,1.0,28.10.2015,2440,SE,6,6,7,2,2,1,38,11,9
ESS7e01,7,1.0,28.10.2015,2441,SE,9,9,6,4,4,1,38,16,10
ESS7e01,7,1.0,28.10.2015,2447,SE,7,8,4,0,6,2,38,16,9
ESS7e01,7,1.0,28.10.2015,2449,SE,8,8,6,0,2,1,48,13,3
ESS7e01,7,1.0,28.10.2015,2452,SE,8,8,5,10,4,2,37,18,4
ESS7e01,7,1.0,28.10.2015,2455,SE,8,8,4,0,6,2,37,14,8
ESS7e01,7,1.0,28.10.2015,2457,SE,10,9,7,6,2,1,37,15,10
ESS7e01,7,1.0,28.10.2015,2458,SE,8,7,5,2,4,2,37,15,9
ESS7e01,7,1.0,28.10.2015,2459,SE,7,7,7,3,6,2,37,15,3
ESS7e01,7,1.0,28.10.2015,2460,SE,8,8,5,0,2,1,38,17,10
ESS7e01,7,1.0,28.10.2015,2461,SE,8,8,6,2,4,2,37,19,8
ESS7e01,7,1.0,28.10.2015,2466,SE,9,10,5,9,7,2,37,14,3
ESS7e01,7,1.0,28.10.2015,2467,SE,9,9,7,2,3,2,37,17,5
ESS7e01,7,1.0,28.10.2015,2468,SE,9,8,7,0,2,1,37,20,10
ESS7e01,7,1.0,28.10.2015,2469,SE,7,7,7,1,4,1,37,12,9
ESS7e01,7,1.0,28.10.2015,2471,SE,9,9,5,3,3,1,37,12,8
ESS7e01,7,1.0,28.10.2015,2472,SE,9,9,6,0,3,2,37,13,7
ESS7e01,7,1.0,28.10.2015,2473,SE,8,7,5,4,7,2,37,12,1
ESS7e01,7,1.0,28.10.2015,2476,SE,10,10,7,2,4,2,37,16,9
ESS7e01,7,1.0,28.10.2015,2478,SE,8,7,7,0,6,1,37,12,6
ESS7e01,7,1.0,28.10.2015,2481,SE,7,6,6,1,7,2,37,18,10
ESS7e01,7,1.0,28.10.2015,2484,SE,9,7,7,2,4,2,37,12,8
ESS7e01,7,1.0,28.10.2015,2485,SE,9,9,6,5,6,2,37,17,8
ESS7e01,7,1.0,28.10.2015,2486,SE,9,8,6,0,3,2,37,18,10
ESS7e01,7,1.0,28.10.2015,2487,SE,9,9,6,3,2,1,37,12,9
ESS7e01,7,1.0,28.10.2015,2488,SE,10,10,6,4,6,2,37,16,8
ESS7e01,7,1.0,28.10.2015,2493,SE,8,9,7,2,6,2,37,17,10
ESS7e01,7,1.0,28.10.2015,2497,SE,5,3,5,9,5,2,37,18,6
ESS7e01,7,1.0,28.10.2015,2498,SE,9,9,7,0,3,2,37,17,10
ESS7e01,7,1.0,28.10.2015,2499,SE,6,4,6,0,6,2,37,12,2
ESS7e01,7,1.0,28.10.2015,2500,SE,7,6,7,3,5,1,37,15,8
ESS7e01,7,1.0,28.10.2015,2501,SE,8,9,6,0,3,2,37,14,9
ESS7e01,7,1.0,28.10.2015,2506,SE,9,10,6,3,6,2,36,21,6
ESS7e01,7,1.0,28.10.2015,2508,SE,8,7,4,6,4,2,36,17,10
ESS7e01,7,1.0,28.10.2015,2511,SE,7,8,6,7,4,2,36,16,6
ESS7e01,7,1.0,28.10.2015,2513,SE,7,7,7,5,4,2,36,17,9
ESS7e01,7,1.0,28.10.2015,2514,SE,8,8,7,10,6,2,36,16,9
ESS7e01,7,1.0,28.10.2015,2515,SE,6,6,2,2,7,1,36,10,2
ESS7e01,7,1.0,28.10.2015,2516,SE,8,8,5,1,5,1,36,14,10
ESS7e01,7,1.0,28.10.2015,2518,SE,10,10,7,0,7,2,36,20,9
ESS7e01,7,1.0,28.10.2015,2523,SE,9,8,7,0,7,2,36,22,7
ESS7e01,7,1.0,28.10.2015,2525,SE,8,8,6,88,6,2,36,11,88
ESS7e01,7,1.0,28.10.2015,2526,SE,7,7,2,7,7,2,36,15,8
ESS7e01,7,1.0,28.10.2015,2528,SE,9,8,6,5,7,2,36,17,10
ESS7e01,7,1.0,28.10.2015,2530,SE,9,8,7,5,5,2,36,14,9
ESS7e01,7,1.0,28.10.2015,2538,SE,9,9,4,0,3,1,36,12,10
ESS7e01,7,1.0,28.10.2015,2542,SE,7,5,7,0,4,1,36,17,7
ESS7e01,7,1.0,28.10.2015,2543,SE,5,5,5,0,6,1,36,14,7
ESS7e01,7,1.0,28.10.2015,2544,SE,9,9,6,1,7,2,36,12,7
ESS7e01,7,1.0,28.10.2015,2545,SE,8,8,7,0,7,1,36,12,1
ESS7e01,7,1.0,28.10.2015,2548,SE,7,7,7,1,4,1,36,15,9
ESS7e01,7,1.0,28.10.2015,2549,SE,10,10,6,0,3,1,36,16,10
ESS7e01,7,1.0,28.10.2015,2550,SE,7,7,6,4,5,2,36,21,10
ESS7e01,7,1.0,28.10.2015,2552,SE,2,5,4,8,6,2,35,13,7
ESS7e01,7,1.0,28.10.2015,2553,SE,8,7,5,7,6,2,35,12,7
ESS7e01,7,1.0,28.10.2015,2555,SE,8,8,6,3,4,1,35,19,8
ESS7e01,7,1.0,28.10.2015,2556,SE,8,9,6,3,6,1,35,12,9
ESS7e01,7,1.0,28.10.2015,2559,SE,8,9,5,0,4,2,35,18,6
ESS7e01,7,1.0,28.10.2015,2561,SE,10,9,7,0,5,1,35,17,10
ESS7e01,7,1.0,28.10.2015,2562,SE,8,8,5,2,3,2,35,17,5
ESS7e01,7,1.0,28.10.2015,2563,SE,7,6,7,0,3,2,35,18,6
ESS7e01,7,1.0,28.10.2015,2564,SE,5,5,7,0,6,1,35,12,9
ESS7e01,7,1.0,28.10.2015,2565,SE,8,8,6,0,4,1,35,16,7
ESS7e01,7,1.0,28.10.2015,2567,SE,8,8,7,2,6,2,35,12,9
ESS7e01,7,1.0,28.10.2015,2571,SE,8,9,6,8,5,1,35,13,8
ESS7e01,7,1.0,28.10.2015,2572,SE,6,6,6,3,4,1,35,18,4
ESS7e01,7,1.0,28.10.2015,2573,SE,9,9,6,4,3,2,35,16,10
ESS7e01,7,1.0,28.10.2015,2587,SE,10,10,7,7,7,1,35,17,88
ESS7e01,7,1.0,28.10.2015,2588,SE,10,10,4,9,2,2,35,20,8
ESS7e01,7,1.0,28.10.2015,2590,SE,9,8,7,3,2,1,35,16,10
ESS7e01,7,1.0,28.10.2015,2591,SE,3,8,7,2,5,2,35,11,3
ESS7e01,7,1.0,28.10.2015,2593,SE,7,10,7,0,5,2,35,11,1
ESS7e01,7,1.0,28.10.2015,2597,SE,7,8,7,0,4,1,35,15,77
ESS7e01,7,1.0,28.10.2015,2600,SE,8,8,6,7,2,1,35,19,88
ESS7e01,7,1.0,28.10.2015,2601,SE,9,9,5,4,6,2,35,12,9
ESS7e01,7,1.0,28.10.2015,2602,SE,9,8,2,6,7,1,35,17,88
ESS7e01,7,1.0,28.10.2015,2605,SE,10,7,6,0,3,1,35,12,6
ESS7e01,7,1.0,28.10.2015,2606,SE,10,10,4,0,7,2,35,16,10
ESS7e01,7,1.0,28.10.2015,2608,SE,8,8,6,5,7,1,35,15,8
ESS7e01,7,1.0,28.10.2015,2614,SE,7,7,7,0,3,2,35,14,5
ESS7e01,7,1.0,28.10.2015,2615,SE,7,8,5,3,6,2,35,17,10
ESS7e01,7,1.0,28.10.2015,2621,SE,9,9,4,3,3,1,34,15,10
ESS7e01,7,1.0,28.10.2015,2622,SE,9,7,4,1,7,2,34,18,9
ESS7e01,7,1.0,28.10.2015,2624,SE,7,8,6,0,2,1,34,13,7
ESS7e01,7,1.0,28.10.2015,2625,SE,6,7,6,6,3,1,34,15,3
ESS7e01,7,1.0,28.10.2015,2628,SE,10,10,6,6,5,2,34,16,8
ESS7e01,7,1.0,28.10.2015,2631,SE,8,9,7,5,3,1,34,12,7
ESS7e01,7,1.0,28.10.2015,2632,SE,8,8,4,0,4,1,34,12,88
ESS7e01,7,1.0,28.10.2015,2633,SE,9,9,7,5,2,1,34,16,10
ESS7e01,7,1.0,28.10.2015,2636,SE,7,7,4,7,5,1,34,15,1
ESS7e01,7,1.0,28.10.2015,2637,SE,8,7,6,0,3,1,34,20,9
ESS7e01,7,1.0,28.10.2015,2640,SE,9,7,6,0,5,1,34,16,8
ESS7e01,7,1.0,28.10.2015,2641,SE,7,9,4,5,7,1,34,17,6
ESS7e01,7,1.0,28.10.2015,2642,SE,2,3,7,4,3,1,34,12,88
ESS7e01,7,1.0,28.10.2015,2644,SE,7,7,4,5,2,1,34,15,4
ESS7e01,7,1.0,28.10.2015,2645,SE,8,8,4,2,4,2,34,18,8
ESS7e01,7,1.0,28.10.2015,2650,SE,7,8,4,3,3,1,34,19,8
ESS7e01,7,1.0,28.10.2015,2654,SE,7,7,5,4,4,1,34,13,8
ESS7e01,7,1.0,28.10.2015,2655,SE,9,9,7,3,3,2,39,13,8
ESS7e01,7,1.0,28.10.2015,2659,SE,8,7,6,5,2,1,34,16,10
ESS7e01,7,1.0,28.10.2015,2661,SE,9,9,6,2,2,2,34,17,10
ESS7e01,7,1.0,28.10.2015,2663,SE,8,8,7,6,6,1,34,12,9
ESS7e01,7,1.0,28.10.2015,2665,SE,7,9,5,1,4,2,34,17,7
ESS7e01,7,1.0,28.10.2015,2668,SE,9,9,4,2,5,2,34,18,10
ESS7e01,7,1.0,28.10.2015,2673,SE,7,6,3,1,1,2,34,16,9
ESS7e01,7,1.0,28.10.2015,2674,SE,8,9,6,5,6,1,34,12,9
ESS7e01,7,1.0,28.10.2015,2678,SE,6,7,5,8,7,1,33,19,1
ESS7e01,7,1.0,28.10.2015,2679,SE,6,6,5,1,6,2,33,12,5
ESS7e01,7,1.0,28.10.2015,2683,SE,9,9,7,2,4,1,33,14,7
ESS7e01,7,1.0,28.10.2015,2685,SE,6,6,7,1,2,1,33,17,4
ESS7e01,7,1.0,28.10.2015,2686,SE,6,8,6,0,3,2,33,15,6
ESS7e01,7,1.0,28.10.2015,2689,SE,9,8,7,0,4,1,33,16,9
ESS7e01,7,1.0,28.10.2015,2694,SE,10,10,7,0,5,2,33,18,8
ESS7e01,7,1.0,28.10.2015,2697,SE,7,8,6,0,4,2,33,16,3
ESS7e01,7,1.0,28.10.2015,2698,SE,3,5,6,2,6,1,33,12,2
ESS7e01,7,1.0,28.10.2015,2700,SE,8,8,6,3,2,2,33,22,9
ESS7e01,7,1.0,28.10.2015,2701,SE,9,8,6,3,6,2,33,14,6
ESS7e01,7,1.0,28.10.2015,2705,SE,6,6,6,2,3,1,33,19,5
ESS7e01,7,1.0,28.10.2015,2709,SE,9,9,7,7,3,1,33,18,9
ESS7e01,7,1.0,28.10.2015,2714,SE,8,8,6,5,4,2,33,14,10
ESS7e01,7,1.0,28.10.2015,2715,SE,5,8,6,0,4,2,33,20,88
ESS7e01,7,1.0,28.10.2015,2716,SE,10,10,7,0,4,1,33,15,9
ESS7e01,7,1.0,28.10.2015,2717,SE,7,7,6,1,3,2,33,18,6
ESS7e01,7,1.0,28.10.2015,2718,SE,9,9,4,0,4,2,33,16,3
ESS7e01,7,1.0,28.10.2015,2719,SE,6,6,5,4,4,2,33,18,5
ESS7e01,7,1.0,28.10.2015,2721,SE,8,8,6,3,4,2,33,19,4
ESS7e01,7,1.0,28.10.2015,2723,SE,5,6,6,1,6,2,33,15,3
ESS7e01,7,1.0,28.10.2015,2724,SE,8,8,4,0,2,1,33,15,10
ESS7e01,7,1.0,28.10.2015,2729,SE,0,9,7,7,6,2,33,12,6
ESS7e01,7,1.0,28.10.2015,2732,SE,7,7,3,0,4,1,33,12,6
ESS7e01,7,1.0,28.10.2015,2736,SE,8,8,4,5,2,2,32,17,10
ESS7e01,7,1.0,28.10.2015,2738,SE,6,6,3,0,5,1,32,14,7
ESS7e01,7,1.0,28.10.2015,2739,SE,4,5,5,1,5,1,32,15,3
ESS7e01,7,1.0,28.10.2015,2743,SE,10,8,6,0,5,1,32,17,9
ESS7e01,7,1.0,28.10.2015,2744,SE,6,8,7,8,4,2,32,15,5
ESS7e01,7,1.0,28.10.2015,2746,SE,7,7,6,0,5,1,32,17,7
ESS7e01,7,1.0,28.10.2015,2748,SE,9,9,4,2,4,2,32,17,10
ESS7e01,7,1.0,28.10.2015,2749,SE,10,10,6,5,5,2,32,12,7
ESS7e01,7,1.0,28.10.2015,2750,SE,4,6,5,0,6,2,32,14,2
ESS7e01,7,1.0,28.10.2015,2751,SE,8,8,5,0,4,2,32,12,9
ESS7e01,7,1.0,28.10.2015,2753,SE,7,7,7,0,3,1,32,12,5
ESS7e01,7,1.0,28.10.2015,2761,SE,9,9,6,1,4,1,32,12,88
ESS7e01,7,1.0,28.10.2015,2763,SE,8,8,7,0,4,1,32,15,8
ESS7e01,7,1.0,28.10.2015,2765,SE,6,6,4,0,4,1,32,12,1
ESS7e01,7,1.0,28.10.2015,2766,SE,7,7,7,6,5,2,32,13,8
ESS7e01,7,1.0,28.10.2015,2768,SE,9,9,7,0,4,1,32,12,7
ESS7e01,7,1.0,28.10.2015,2771,SE,8,8,6,2,3,2,32,15,10
ESS7e01,7,1.0,28.10.2015,2772,SE,8,8,7,0,6,2,32,12,8
ESS7e01,7,1.0,28.10.2015,2773,SE,9,9,7,0,3,2,32,13,3
ESS7e01,7,1.0,28.10.2015,2774,SE,8,7,6,1,5,1,32,13,8
ESS7e01,7,1.0,28.10.2015,2777,SE,9,8,7,0,6,2,32,18,8
ESS7e01,7,1.0,28.10.2015,2780,SE,9,9,4,0,7,1,32,13,9
ESS7e01,7,1.0,28.10.2015,2786,SE,6,6,6,1,6,1,32,19,3
ESS7e01,7,1.0,28.10.2015,2788,SE,8,8,6,3,4,1,32,13,3
ESS7e01,7,1.0,28.10.2015,2790,SE,9,9,6,0,3,1,32,17,10
ESS7e01,7,1.0,28.10.2015,2794,SE,9,9,7,7,4,2,32,14,1
ESS7e01,7,1.0,28.10.2015,2796,SE,5,5,7,1,6,2,32,12,5
ESS7e01,7,1.0,28.10.2015,2797,SE,9,8,5,5,7,1,32,14,4
ESS7e01,7,1.0,28.10.2015,2799,SE,8,8,6,10,3,1,31,16,4
ESS7e01,7,1.0,28.10.2015,2800,SE,9,8,4,0,3,1,31,12,8
ESS7e01,7,1.0,28.10.2015,2801,SE,9,9,6,5,5,2,31,15,9
ESS7e01,7,1.0,28.10.2015,2802,SE,9,8,4,3,4,2,21,17,10
ESS7e01,7,1.0,28.10.2015,2804,SE,10,10,3,3,4,1,31,12,8
ESS7e01,7,1.0,28.10.2015,2811,SE,7,7,7,1,6,1,31,10,10
ESS7e01,7,1.0,28.10.2015,2813,SE,8,9,6,1,3,2,31,13,8
ESS7e01,7,1.0,28.10.2015,2814,SE,9,10,6,5,4,2,31,15,10
ESS7e01,7,1.0,28.10.2015,2816,SE,7,7,6,0,4,1,31,13,10
ESS7e01,7,1.0,28.10.2015,2817,SE,9,9,6,2,6,2,31,17,10
ESS7e01,7,1.0,28.10.2015,2827,SE,7,9,7,5,4,2,31,17,5
ESS7e01,7,1.0,28.10.2015,2831,SE,9,8,6,0,6,2,31,16,10
ESS7e01,7,1.0,28.10.2015,2832,SE,9,10,7,2,3,1,31,23,9
ESS7e01,7,1.0,28.10.2015,2834,SE,9,8,6,2,4,1,31,17,10
ESS7e01,7,1.0,28.10.2015,2836,SE,10,8,7,10,7,2,31,8,2
ESS7e01,7,1.0,28.10.2015,2837,SE,10,8,4,7,7,1,31,6,2
ESS7e01,7,1.0,28.10.2015,2838,SE,7,7,5,3,3,1,31,12,8
ESS7e01,7,1.0,28.10.2015,2839,SE,9,8,6,4,6,2,31,18,9
ESS7e01,7,1.0,28.10.2015,2840,SE,7,8,5,7,6,1,31,12,4
ESS7e01,7,1.0,28.10.2015,2841,SE,8,9,6,3,6,2,31,15,2
ESS7e01,7,1.0,28.10.2015,2842,SE,9,9,6,0,4,1,31,9,6
ESS7e01,7,1.0,28.10.2015,2844,SE,7,9,7,6,4,1,31,13,8
ESS7e01,7,1.0,28.10.2015,2845,SE,9,8,7,10,3,2,31,9,88
ESS7e01,7,1.0,28.10.2015,2847,SE,9,9,7,8,4,2,31,18,6
ESS7e01,7,1.0,28.10.2015,2848,SE,9,10,6,6,5,1,31,18,5
ESS7e01,7,1.0,28.10.2015,2849,SE,8,7,6,0,3,1,31,14,10
ESS7e01,7,1.0,28.10.2015,2851,SE,9,9,7,1,5,2,31,16,9
ESS7e01,7,1.0,28.10.2015,2860,SE,10,10,6,4,5,2,30,18,9
ESS7e01,7,1.0,28.10.2015,2861,SE,8,8,5,0,7,1,30,11,8
ESS7e01,7,1.0,28.10.2015,2862,SE,6,5,5,3,6,1,30,11,3
ESS7e01,7,1.0,28.10.2015,2864,SE,8,8,4,3,6,1,30,13,9
ESS7e01,7,1.0,28.10.2015,2865,SE,8,8,7,2,3,2,30,16,10
ESS7e01,7,1.0,28.10.2015,2867,SE,7,7,6,3,4,1,30,22,9
ESS7e01,7,1.0,28.10.2015,2868,SE,8,8,7,1,3,1,30,15,7
ESS7e01,7,1.0,28.10.2015,2871,SE,10,9,6,3,2,1,30,15,6
ESS7e01,7,1.0,28.10.2015,2872,SE,5,6,5,3,3,2,30,17,5
ESS7e01,7,1.0,28.10.2015,2875,SE,10,10,7,88,7,1,30,9,1
ESS7e01,7,1.0,28.10.2015,2879,SE,8,7,4,0,5,1,30,12,4
ESS7e01,7,1.0,28.10.2015,2880,SE,8,8,7,0,3,1,30,18,5
ESS7e01,7,1.0,28.10.2015,2882,SE,8,6,6,2,4,1,30,17,2
ESS7e01,7,1.0,28.10.2015,2883,SE,8,8,4,0,4,1,30,14,7
ESS7e01,7,1.0,28.10.2015,2884,SE,8,8,6,6,7,2,30,17,8
ESS7e01,7,1.0,28.10.2015,2889,SE,9,9,7,0,6,1,30,12,9
ESS7e01,7,1.0,28.10.2015,2893,SE,9,8,4,10,7,1,30,16,8
ESS7e01,7,1.0,28.10.2015,2895,SE,5,7,4,6,6,1,23,14,1
ESS7e01,7,1.0,28.10.2015,2901,SE,10,9,3,6,3,2,30,16,10
ESS7e01,7,1.0,28.10.2015,2903,SE,9,10,7,1,4,2,30,18,5
ESS7e01,7,1.0,28.10.2015,2905,SE,8,7,5,5,7,2,30,17,10
ESS7e01,7,1.0,28.10.2015,2908,SE,8,7,6,7,2,2,30,20,4
ESS7e01,7,1.0,28.10.2015,2912,SE,10,10,6,9,3,1,29,15,9
ESS7e01,7,1.0,28.10.2015,2913,SE,9,9,6,2,3,2,29,18,10
ESS7e01,7,1.0,28.10.2015,2917,SE,8,9,7,1,4,2,29,16,5
ESS7e01,7,1.0,28.10.2015,2919,SE,10,10,5,0,3,1,29,13,8
ESS7e01,7,1.0,28.10.2015,2922,SE,8,8,7,1,4,2,29,17,5
ESS7e01,7,1.0,28.10.2015,2927,SE,7,6,4,2,3,1,29,15,1
ESS7e01,7,1.0,28.10.2015,2929,SE,7,8,3,3,4,2,29,13,2
ESS7e01,7,1.0,28.10.2015,2931,SE,7,7,5,1,3,1,29,12,88
ESS7e01,7,1.0,28.10.2015,2938,SE,8,8,6,3,3,2,29,18,6
ESS7e01,7,1.0,28.10.2015,2939,SE,6,7,6,3,3,1,29,12,6
ESS7e01,7,1.0,28.10.2015,2940,SE,9,9,6,0,3,1,29,12,10
ESS7e01,7,1.0,28.10.2015,2943,SE,7,8,6,0,2,1,29,16,6
ESS7e01,7,1.0,28.10.2015,2945,SE,8,9,6,0,2,1,29,18,10
ESS7e01,7,1.0,28.10.2015,2946,SE,9,9,6,0,3,1,29,20,4
ESS7e01,7,1.0,28.10.2015,2948,SE,7,8,7,1,6,2,29,12,9
ESS7e01,7,1.0,28.10.2015,2951,SE,9,8,7,2,2,1,29,13,10
ESS7e01,7,1.0,28.10.2015,2953,SE,8,9,6,3,3,1,29,12,5
ESS7e01,7,1.0,28.10.2015,2956,SE,7,8,6,6,7,2,29,16,7
ESS7e01,7,1.0,28.10.2015,2957,SE,3,3,6,0,2,2,29,16,1
ESS7e01,7,1.0,28.10.2015,2960,SE,8,8,5,7,3,2,29,13,9
ESS7e01,7,1.0,28.10.2015,2961,SE,10,10,6,0,3,1,29,17,88
ESS7e01,7,1.0,28.10.2015,2964,SE,8,8,4,5,3,1,29,12,8
ESS7e01,7,1.0,28.10.2015,2968,SE,6,6,3,0,6,2,29,18,8
ESS7e01,7,1.0,28.10.2015,2969,SE,8,7,6,1,3,1,29,12,3
ESS7e01,7,1.0,28.10.2015,2970,SE,8,6,7,2,4,2,29,14,6
ESS7e01,7,1.0,28.10.2015,2974,SE,8,9,7,2,4,2,29,12,9
ESS7e01,7,1.0,28.10.2015,2978,SE,10,8,4,10,7,2,28,9,2
ESS7e01,7,1.0,28.10.2015,2985,SE,9,8,7,2,3,1,28,20,6
ESS7e01,7,1.0,28.10.2015,2986,SE,5,5,6,2,6,2,54,9,1
ESS7e01,7,1.0,28.10.2015,2990,SE,7,6,4,5,6,2,28,12,8
ESS7e01,7,1.0,28.10.2015,2992,SE,8,8,7,1,5,2,28,15,77
ESS7e01,7,1.0,28.10.2015,2994,SE,7,7,6,2,2,1,28,12,6
ESS7e01,7,1.0,28.10.2015,2995,SE,8,7,7,0,3,1,28,14,88
ESS7e01,7,1.0,28.10.2015,3003,SE,7,5,4,2,5,2,28,14,6
ESS7e01,7,1.0,28.10.2015,3004,SE,8,9,6,0,6,1,28,13,5
ESS7e01,7,1.0,28.10.2015,3005,SE,4,5,7,1,2,1,28,20,8
ESS7e01,7,1.0,28.10.2015,3008,SE,5,7,7,0,6,2,28,16,4
ESS7e01,7,1.0,28.10.2015,3010,SE,8,8,4,1,4,2,28,17,8
ESS7e01,7,1.0,28.10.2015,3012,SE,9,7,6,0,6,1,28,16,8
ESS7e01,7,1.0,28.10.2015,3015,SE,5,6,7,3,7,2,28,12,8
ESS7e01,7,1.0,28.10.2015,3016,SE,6,6,7,1,5,2,28,12,77
ESS7e01,7,1.0,28.10.2015,3017,SE,8,8,7,4,4,1,28,16,7
ESS7e01,7,1.0,28.10.2015,3018,SE,8,8,7,2,2,1,28,16,1
ESS7e01,7,1.0,28.10.2015,3020,SE,4,7,6,8,3,2,34,14,3
ESS7e01,7,1.0,28.10.2015,3022,SE,8,8,6,0,6,1,28,13,4
ESS7e01,7,1.0,28.10.2015,3023,SE,10,9,5,10,4,1,28,13,88
ESS7e01,7,1.0,28.10.2015,3031,SE,8,8,6,0,4,2,27,16,1
ESS7e01,7,1.0,28.10.2015,3033,SE,8,8,6,0,2,1,27,13,6
ESS7e01,7,1.0,28.10.2015,3034,SE,8,9,7,0,4,1,27,15,9
ESS7e01,7,1.0,28.10.2015,3035,SE,6,8,6,1,4,2,27,16,1
ESS7e01,7,1.0,28.10.2015,3041,SE,7,7,7,8,4,1,27,15,8
ESS7e01,7,1.0,28.10.2015,3046,SE,8,6,6,0,3,1,27,12,88
ESS7e01,7,1.0,28.10.2015,3047,SE,8,8,4,1,4,1,27,15,9
ESS7e01,7,1.0,28.10.2015,3048,SE,9,9,4,6,6,2,27,17,3
ESS7e01,7,1.0,28.10.2015,3054,SE,8,8,7,1,3,2,27,12,10
ESS7e01,7,1.0,28.10.2015,3055,SE,7,7,5,7,4,2,27,15,6
ESS7e01,7,1.0,28.10.2015,3058,SE,9,9,2,10,7,2,27,18,6
ESS7e01,7,1.0,28.10.2015,3059,SE,9,9,6,0,2,1,27,13,8
ESS7e01,7,1.0,28.10.2015,3062,SE,9,9,4,1,3,1,27,17,8
ESS7e01,7,1.0,28.10.2015,3063,SE,8,8,3,3,2,1,27,12,88
ESS7e01,7,1.0,28.10.2015,3069,SE,9,8,7,0,3,1,27,17,8
ESS7e01,7,1.0,28.10.2015,3071,SE,7,8,6,1,3,1,27,15,8
ESS7e01,7,1.0,28.10.2015,3072,SE,8,8,4,0,4,2,27,16,7
ESS7e01,7,1.0,28.10.2015,3073,SE,7,8,7,0,5,1,27,12,5
ESS7e01,7,1.0,28.10.2015,3076,SE,8,7,3,0,7,2,27,14,9
ESS7e01,7,1.0,28.10.2015,3077,SE,6,7,7,2,2,2,27,15,8
ESS7e01,7,1.0,28.10.2015,3078,SE,8,8,5,7,5,1,27,17,5
ESS7e01,7,1.0,28.10.2015,3080,SE,9,9,3,4,4,1,27,17,1
ESS7e01,7,1.0,28.10.2015,3081,SE,9,9,2,1,6,1,27,15,7
ESS7e01,7,1.0,28.10.2015,3083,SE,9,9,7,5,3,1,27,16,10
ESS7e01,7,1.0,28.10.2015,3089,SE,7,8,6,2,7,2,26,18,6
ESS7e01,7,1.0,28.10.2015,3090,SE,7,7,5,3,5,2,26,12,7
ESS7e01,7,1.0,28.10.2015,3092,SE,8,8,4,2,7,1,47,15,4
ESS7e01,7,1.0,28.10.2015,3096,SE,10,10,7,9,6,2,26,16,8
ESS7e01,7,1.0,28.10.2015,3097,SE,1,2,6,2,5,2,26,12,1
ESS7e01,7,1.0,28.10.2015,3098,SE,8,8,4,2,4,2,26,12,9
ESS7e01,7,1.0,28.10.2015,3099,SE,6,7,4,0,5,1,26,20,4
ESS7e01,7,1.0,28.10.2015,3101,SE,5,3,5,3,6,1,26,12,2
ESS7e01,7,1.0,28.10.2015,3105,SE,8,7,7,0,6,2,27,15,2
ESS7e01,7,1.0,28.10.2015,3109,SE,10,6,7,1,6,1,26,15,1
ESS7e01,7,1.0,28.10.2015,3111,SE,8,7,3,0,6,1,26,13,5
ESS7e01,7,1.0,28.10.2015,3114,SE,8,9,6,2,6,2,26,16,3
ESS7e01,7,1.0,28.10.2015,3116,SE,7,7,4,0,2,1,26,12,6
ESS7e01,7,1.0,28.10.2015,3120,SE,10,10,4,0,4,2,26,16,4
ESS7e01,7,1.0,28.10.2015,3124,SE,8,9,7,7,4,2,26,14,5
ESS7e01,7,1.0,28.10.2015,3130,SE,8,8,7,0,7,2,26,19,7
ESS7e01,7,1.0,28.10.2015,3133,SE,10,9,7,5,3,1,26,16,9
ESS7e01,7,1.0,28.10.2015,3140,SE,9,9,6,1,7,2,26,15,1
ESS7e01,7,1.0,28.10.2015,3143,SE,7,8,6,2,3,2,26,16,6
ESS7e01,7,1.0,28.10.2015,3144,SE,6,6,6,0,6,1,26,14,3
ESS7e01,7,1.0,28.10.2015,3145,SE,4,4,4,0,2,2,26,16,5
ESS7e01,7,1.0,28.10.2015,3148,SE,9,10,6,4,4,2,26,15,7
ESS7e01,7,1.0,28.10.2015,3149,SE,5,2,2,0,7,1,26,19,7
ESS7e01,7,1.0,28.10.2015,3151,SE,5,5,7,1,4,1,26,15,2
